Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,application_method (product.metafields.custom.application_method),backing_plate_thread (product.metafields.custom.backing_plate_thread),badge_text (product.metafields.custom.badge_text),biodegradable (product.metafields.custom.biodegradable),brand (product.metafields.custom.brand),compatible_chemicals (product.metafields.custom.compatible_chemicals),concentrate_or_rtu (product.metafields.custom.concentrate_or_rtu),coverage (product.metafields.custom.coverage),delivery_format (product.metafields.custom.delivery_format),dilution_ratio (product.metafields.custom.dilution_ratio),featured_collection_slot (product.metafields.custom.featured_collection_slot),fit_type (product.metafields.custom.fit_type),fragrance_family (product.metafields.custom.fragrance_family),intensity_level (product.metafields.custom.intensity_level),material_composition (product.metafields.custom.material_composition),orbit_size (product.metafields.custom.orbit_size),pad_cut_level (product.metafields.custom.pad_cut_level),pad_diameter (product.metafields.custom.pad_diameter),pad_material (product.metafields.custom.pad_material),pad_size_compatibility (product.metafields.custom.pad_size_compatibility),ph_level (product.metafields.custom.ph_level),power_source (product.metafields.custom.power_source),pro_tip (product.metafields.custom.pro_tip),psi_rating (product.metafields.custom.psi_rating),recommended_pairing (product.metafields.custom.recommended_pairing),related_products (product.metafields.custom.related_products),reviews (product.metafields.custom.reviews),safe_surfaces (product.metafields.custom.safe_surfaces),scent (product.metafields.custom.scent),sds_url (product.metafields.custom.sds_url),size_guide_url (product.metafields.custom.size_guide_url),snippet (product.metafields.custom.snippet),tank_capacity (product.metafields.custom.tank_capacity),use_case (product.metafields.custom.use_case),video_url (product.metafields.custom.video_url),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
stain-away,STAIN AWAY,"<p>RCP's Stain Away is a fast-acting cleaner formulated to remove deck stains, mildew, mold, blood, and stubborn hard water deposits, restoring surfaces to a clean, fresh appearance. Specially designed to break down and lift tough stains and mineral build-up, it works quickly to renew boats, decks, and a variety of other surfaces. Safe for use on acrylic, porcelain, fiberglass, and metal, it offers versatile cleaning power, though you should always test a small area before full application. To use, simply apply it directly to the surface, allow it to sit for about one minute, then remove with a brush or pressure washer for a hassle-free clean. Paired with RCP's Marine Soap and Hull Cleaner, Stain Away rounds out a complete marine cleaning routine that keeps your surfaces looking renewed.</p>",RCP America,Uncategorized,Marine,Marine,TRUE,Size,16 ounces,,,,,,,,CC2816,454,shopify,10,deny,manual,17.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Gemini_Generated_Image_s4n0xhs4n0xhs4n0.png?v=1781811761,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
stain-away,,,,,,,,,1 Gallon,,,,,,,,CC2801,4536,shopify,10,deny,manual,17.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_269a5218351a4fd8bd2f76534065f39f_mv2.png?v=1781634323,2,STAIN AWAY - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
stain-away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_bec26e456e214f03ad87750162ed184d_mv2_a2591e50-0e11-49d5-b68d-ed8eb876ff32.jpg?v=1781634321,3,STAIN AWAY - image 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marine-soap,Marine Soap,"<p>RCP's Marine Soap is a powerful yet eco-friendly cleaner designed for life on the water, perfect for boats, jet skis, trailers, and other marine equipment. Unlike harsh, low-end soaps that strip wax, dull finishes, or harm marine life, Marine Soap cleans deeply while staying gentle on your vessel and the environment, removing dirt, salt spray, scum, and grime with ease. Infused with advanced polymers, it leaves behind a glossy, protected surface that adds long-lasting shine and UV protection trip after trip. Non-toxic and biodegradable, it is a responsible choice that is safe for waterways and marine life. Paired with RCP's Hull Cleaner and Stain Away, Marine Soap keeps your vessel looking its best while protecting it against the elements.</p>",RCP America,Uncategorized,Marine,Marine,FALSE,Size,1 Gallon,,,,,,,,CC3201,4536,shopify,10,deny,manual,16.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_7fdb083348884fb2bb687ac3c4698c89_mv2_20f84247-d7c7-49d8-933d-2a1c3f257c0c.jpg?v=1781634320,1,MARINE SOAP - image 5,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,draft
marine-soap,,,,,,,,,16 ounces,,,,,,,,CC3216,454,shopify,10,deny,manual,16.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
ultra-101-revive,Ultra 101 Compound,"<p>RCP's Ultra 101 Compound is a high-performance synthetic compound engineered to remove sanding marks, oxidation, water spots, and moderate surface defects, making it ideal for professional detailers and body shop environments alike. Built for speed and efficiency, it delivers a quick-cutting, fast-acting correction process while maintaining a high-gloss finish and minimizing surface swirling. Its advanced formula is easy to work with and offers effortless wipe-off and clean-up, helping you move through correction work quickly without sacrificing finish quality. Body shop safe and effective across a wide range of painted substrates, Ultra 101 provides consistent results on multiple surfaces. Available in a 32 oz size and paired with the right cutting pad and a quality polisher, Ultra 101 Compound takes your paint correction to the next level.</p>",RCP America,Uncategorized,Compounds,Compounds,TRUE,Size,32 ounces,,,,,,,,'717,0,shopify,10,deny,manual,43.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
pure-finish-protect,Pure Finish,"<p>RCP's Pure Finish is a precision-engineered polish custom designed to protect and finalize the delicate paint finishes found on many high-end and luxury automobiles. Delivering a flawless, mirror-like result, it enhances depth, clarity, and gloss without compromising sensitive paint systems, making it an ideal final-step product for professional detailers, body shops, and enthusiasts. Body shop safe and formulated to work seamlessly on freshly painted surfaces, its ultra-refined formula helps reduce haze and micro-marring to leave behind a smooth, clean surface that highlights the true quality of the paint. Compliant with VOC regulations, Pure Finish is built for responsible performance that meets industry standards while still delivering elite visual results. Available in a 32 oz size and used after correction work or as a final finishing step, Pure Finish paired with a soft finishing pad locks in a showroom-level appearance.</p>",RCP America,Uncategorized,Polishes,Polishes,TRUE,Size,32 ounces,,,,,,,,'757,4536,shopify,10,deny,manual,43.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
radiance-non-silicone-instant-shine,Body Shop Safe Radiance RCP,"<p>RCP's Body Shop Safe Radiance is a non-silicone instant shine dressing formulated to restore a rich, like-new look to interior and exterior trim, plastics, vinyl, and rubber. Because it is silicone-free and body shop safe, it is an ideal choice for professional shops and freshly painted vehicles where silicone contamination is a concern. Simply apply it to revive faded surfaces and bring back a clean, refreshed appearance with an even, attractive finish. Easy to use and versatile, Radiance is perfect for both quick touch-ups and full detail work. Paired with the rest of RCP's dressing and protectant lineup, Body Shop Safe Radiance helps you deliver a complete, polished result every time.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Vehicle Waxes, Polishes & Protectants > Protectants",Dressing Protectants,"Aerosols, Dressing Protectants",FALSE,Size,Aerosol,,,,,,,,SP938,454,shopify,0,deny,manual,15.59,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body-Shop-Safe Dressing Protectant,,,,,,g,,,draft
clean-breeze-air-freshner,CLEAN BREEZE AIR FRESHNER,"<p>RCP's Clean Breeze Air Freshener is the easy way to leave any vehicle or space smelling crisp, clean, and inviting. Designed to eliminate unwanted odors at the source, it destroys musty smells and stubborn tobacco smoke odors rather than simply masking them. Perfect for cars, detail shops, dealerships, offices, and homes, it delivers a long-lasting fragrance that keeps interiors fresh long after application. Whether you're finishing a full detail or refreshing a daily driver, Clean Breeze leaves behind a clean, welcoming scent. Paired with the rest of RCP's air freshener and odor-control lineup, it gives every job a fresh finishing touch.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",,,FALSE,Size,Aerosol,,,,,,,,SW575,454,shopify,0,deny,manual,15.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clean Scent Air Freshener,,,,,,g,,,draft
mango-tango-fogger,MANGO TANGO FOGGER,"<p>RCP's Mango Tango Fogger is a fast-acting odor eliminator that fills any interior with a bright, tropical mango fragrance while clearing the air of unwanted smells. Designed to reach deep into vents, upholstery, and hard-to-treat spaces, it destroys musty and tobacco smoke odors at the source rather than simply covering them up. Ideal for detail shops, dealerships, rental fleets, and personal vehicles, a single fogger treatment refreshes an entire cabin in minutes. Once applied, it leaves behind a long-lasting fragrance that keeps interiors smelling clean and inviting. Paired with the rest of RCP's air freshener and odor-control lineup, the Mango Tango Fogger adds the perfect finishing touch to any detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Aerosols,Aerosols,FALSE,Size,Aerosol,,,,,,,,'826,454,shopify,10,deny,manual,17.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mango Scent Odor Fogger,,,,,,g,,,draft
cherry-fogger,CHERRY FOGGER,"<p>RCP's Cherry Fogger is a fast-acting odor eliminator that fills any interior with a sweet, bold cherry fragrance while clearing the air of unwanted smells. Designed to penetrate deep into vents, upholstery, and hard-to-treat spaces, it destroys musty and tobacco smoke odors at the source rather than simply masking them. Ideal for detail shops, dealerships, rental fleets, and personal vehicles, a single fogger treatment refreshes an entire cabin in just minutes. Once applied, it leaves behind a long-lasting fragrance that keeps interiors smelling clean and inviting. Paired with the rest of RCP's air freshener and odor-control lineup, the Cherry Fogger adds the perfect finishing touch to any detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Aerosols,Aerosols,FALSE,Size,Aerosol,,,,,,,,SW245,454,shopify,10,deny,manual,17.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cherry Scent Odor Fogger,,,,,,g,,,draft
fresh-fogger,FRESH FOGGER,"<p>RCP's Fresh Fogger is a fast-acting odor eliminator that fills any interior with a crisp, clean fragrance while clearing the air of unwanted smells. Designed to reach deep into vents, upholstery, and hard-to-treat spaces, it destroys musty and tobacco smoke odors at the source rather than simply covering them up. Ideal for detail shops, dealerships, rental fleets, and personal vehicles, a single fogger treatment refreshes an entire cabin in minutes. Once applied, it leaves behind a long-lasting fragrance that keeps interiors smelling clean and inviting. Paired with the rest of RCP's air freshener and odor-control lineup, the Fresh Fogger adds the perfect finishing touch to any detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Aerosols,Aerosols,FALSE,Size,Aerosol,,,,,,,,SW248,454,shopify,10,deny,manual,17.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fresh Scent Odor Fogger,,,,,,g,,,draft
pina-colada-fogger,PINA COLADA FOGGER,"<p>RCP's Pina Colada Fogger is a fast-acting odor eliminator that fills any interior with a smooth, tropical pina colada fragrance while clearing the air of unwanted smells. Designed to penetrate deep into vents, upholstery, and hard-to-treat spaces, it destroys musty and tobacco smoke odors at the source rather than simply masking them. Ideal for detail shops, dealerships, rental fleets, and personal vehicles, a single fogger treatment refreshes an entire cabin in just minutes. Once applied, it leaves behind a long-lasting fragrance that keeps interiors smelling clean and inviting. Paired with the rest of RCP's air freshener and odor-control lineup, the Pina Colada Fogger adds the perfect finishing touch to any detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Aerosols,Aerosols,FALSE,Size,Aerosol,,,,,,,,SW249,454,shopify,0,deny,manual,15.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pina Colada Odor Fogger,,,,,,g,,,draft
ac-sanitizer-fogger,A/C SANITIZER FOGGER,"<p>RCP's A/C Sanitizer Fogger is a fast-acting treatment that clears unwanted odors from a vehicle's air conditioning and ventilation system while freshening the entire cabin. Designed to reach deep into vents, ductwork, and upholstery where smells take hold, it destroys musty and tobacco smoke odors at the source rather than simply masking them. Ideal for detail shops, dealerships, rental fleets, and personal vehicles, a single fogger treatment refreshes a whole interior in minutes by circulating through the A/C system. Once applied, it leaves behind a long-lasting, clean fragrance that keeps the cabin smelling inviting. Paired with the rest of RCP's air freshener and odor-control lineup, the A/C Sanitizer Fogger adds the perfect finishing touch to any detail.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Household Disinfectants,Aerosols,Aerosols,TRUE,Size,Aerosol,,,,,,,,'855,454,shopify,10,deny,manual,28.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A/C Sanitizing Aerosol Fogger,,,,,,g,,,active
ceramic-boost,Ceramic Boost,"<p>RCP's Ceramic Boost is your go-to quick detailer sealant when you want instant shine and long-lasting protection without the hassle, making it perfect for topping up protection between full details. Powered by silica-based technology, it delivers a slick, glass-like gloss while creating a hydrophobic barrier that causes water to bead and roll off instantly, helping repel dirt, mud, and road grime for easier maintenance. Whether your vehicle is freshly washed or still a little wet, Ceramic Boost applies effortlessly to any exterior surface, including paint, chrome, and plastic trim, for an instant refresh. Once bonded, it forms a durable protective layer that keeps contaminants from sticking and makes future cleanups faster and easier. Quick and easy to apply and paired with the rest of RCP's ceramic and wash lineup, Ceramic Boost takes your detailing experience to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Vehicle Waxes, Polishes & Protectants > Sealants",Radiance Ceramic,"Ceramic, Featured Products, Radiance Ceramic",TRUE,Size,16 ounces,,,,,,,,RA1016,0,shopify,10,deny,manual,38.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/CeramicBoost16OunceVertical.png?v=1781644147,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/CeramicBoost16OunceVertical.png?v=1781644147,g,,,active
ceramic-boost,,,,,,,,,32 ounces,,,,,,,,RA1032,0,shopify,10,deny,manual,46.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_f478d90682674ea3985b6b2e95756acd_mv2.png?v=1781634290,2,CERAMIC BOOST - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
ceramic-boost,,,,,,,,,1 Gallon,,,,,,,,RA1001,0,shopify,10,deny,manual,59.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Ceramic-Boost-Gallon.png?v=1782160056,3,Green bottle of Ceramic Boost spray wax with a white cap on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Ceramic-Boost-Gallon.png?v=1782160056,g,,,
ceramic-boost,,,,,,,,,5 Gallon,,,,,,,,RA1005,0,shopify,10,deny,manual,192.39,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/ceramic-boost_5-gallon.png?v=1783962510,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/ceramic-boost_5-gallon.png?v=1783962510,g,,,
ceramic-boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_0a64f1b01aa24a1c87fabd037fa2353c_mv2_77790f3d-df83-4bf1-8b63-82de98de3285.png?v=1781634290,5,CERAMIC BOOST - image 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breakthrough,Breakthrough,"<p>RCP's Breakthrough is a powerful, acid-free paint and wheel cleaner and fallout remover designed to safely strip brake dust, road grime, and stubborn dirt from your wheels and painted surfaces. Its advanced formula dissolves embedded iron particles and other metallic contaminants without harming clear coats or single-stage paint, changing color to purple as it works so you can see it doing its job. Ready to use straight from the bottle with no diluting necessary, Breakthrough makes decontamination fast and easy while restoring wheels and paint to a like-new appearance. Safe on all painted surfaces and wheels, it is the perfect solution for tackling tough buildup while keeping your finish protected. Available in 1-gallon and 5-gallon sizes and paired with a quality wheel brush and your favorite wash media, Breakthrough takes your decontamination process to the next level.</p>",RCP America,Uncategorized,Best Sellers,"Best Sellers, Featured Products, Wheel Cleaner",TRUE,Size,32 ounces,,,,,,,,2400-32,0,shopify,10,deny,manual,82.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Break_Through_16oz.png?v=1782319217,1,Spray bottle labeled 'Breakthrough' on a dark background,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
breakthrough,,,,,,,,,1 Gallon,,,,,,,,'2401,4536,shopify,10,deny,manual,55.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Gemini_Generated_Image_a9atsya9atsya9at_fc7ba8cf-a852-4a38-943b-92f5cc929904.png?v=1782160587,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/Gemini_Generated_Image_a9atsya9atsya9at_fc7ba8cf-a852-4a38-943b-92f5cc929904.png?v=1782160587,g,,,
breakthrough,,,,,,,,,5 Gallons,,,,,,,,'2405,22680,shopify,10,deny,manual,199.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_1489b397ba5b4ba79ec2913405716c94_mv2.png?v=1781634288,3,BREAKTHROUGH - image 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_1489b397ba5b4ba79ec2913405716c94_mv2.png?v=1781634288,g,,,
breakthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_85f02ee7795a47eba3b84659ea672466_mv2_6def3e7f-9d99-4738-ac8d-d9bd169903f6.png?v=1781634289,4,BREAKTHROUGH - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
breakthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_0cc4ccfedee24d48a10616b6ebe1882f_mv2_39a93d50-a5e4-4f5e-9058-0a617b591142.png?v=1781634287,5,BREAKTHROUGH - image 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pina-colada-concentrate,Pina Colada,"<p>RCP's Pina Colada Concentrate brings the tropical allure of a classic pina colada to vehicles and spaces, setting new standards in long-lasting fragrance. Widely used in car washes, detail shops, dealerships, auto auctions, and rental car agencies, this versatile auto scent concentrate is designed for a wide range of applications, making it perfect for cars, boats, recreational vehicles, homes, offices, and high-volume shops. Because it is concentrated, a little goes a long way, delivering a delightful, long-lasting scent while effectively eliminating unwanted odors at the source. The result is a fresh, inviting atmosphere that keeps interiors smelling their best long after application. Backed by RCP America's commitment to the best products and chemicals in the detailing industry since 1989, Pina Colada Concentrate elevates your fragrance experience.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Liquid Concentrate,"Air Freshener Concentrates, Liquid Concentrate",TRUE,Size,8 ounces,,,,,,,,415-8,454,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concentrated Air Freshener Fragrance,,,,,,g,,,active
wild-cherry-concentrate,Wild Cherry,"<p>RCP's Wild Cherry Concentrate delivers a bold, refreshing wild cherry fragrance that has set new standards in vehicle and space scents. Widely used in car washes, detail shops, dealerships, auto auctions, and rental car agencies, this versatile auto scent concentrate is designed for a wide range of applications, making it perfect for cars, boats, recreational vehicles, homes, offices, and high-volume shops. Because it is concentrated, a little goes a long way, effectively eliminating unwanted odors while leaving behind a long-lasting, refreshing scent. The result is a clean, inviting atmosphere that keeps any space smelling its best. Backed by RCP America, your trusted chemical supplier since 1989, Wild Cherry Concentrate brings premium, dependable fragrance to every job.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Liquid Concentrate,"Air Freshener Concentrates, Liquid Concentrate",TRUE,Size,8 ounces,,,,,,,,381-8,454,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concentrated Air Freshener Fragrance,,,,,,g,,,active
baby-powder-concentrate,Baby Powder,"<p>RCP's Baby Powder Concentrate is specifically designed to bring a clean, comforting, powdery scent to any environment. Widely used in car washes, detail shops, dealerships, auto auctions, and rental car agencies, this versatile auto scent concentrate is built for a wide range of applications, making it perfect for cars, boats, recreational vehicles, homes, offices, and high-volume spaces. Because it is concentrated, a little goes a long way, delivering a long-lasting fragrance that keeps interiors smelling fresh while masking unwanted odors. The result is a soothing, clean atmosphere that enhances any detailing service. Backed by RCP America's commitment to the best products and chemicals in the detailing industry since 1989, Baby Powder Concentrate raises the bar on premium scent.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Liquid Concentrate,"Air Freshener Concentrates, Liquid Concentrate",TRUE,Size,8 ounces,,,,,,,,442-8,454,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concentrated Air Freshener Fragrance,,,,,,g,,,active
